2_ID_FINAL;4_SEQUENCIAL;5_INCRICAO_IMOVEL_UNIDADE;7_GEOCODING;46_ENDERECO;47_BAIRRO;44_Y_UTM;45_X_UTM;22_AREA_TERRE;23_AREA_TERRENO_LOTE_CARTOG;28_PROFUNDIDA;29_TESTADA;15_TIPO_CONSTRUCAO;24_AREA_CONST_UNIDADE;25_AREA_TOTAL_CONSTR;27_QTD_PAV;30_PADRAO_CONST;31_ESTADO_CONSERV;32_IDADE;34_SITUACAO_QUADRA;36_TIPO_VIA;39_ILUM_PUBLI;41_PAVIMENTAC;43_GUIAS_SARJ;56_COD_SETOR_CENSITARIO;57_V002_;58_V005_;59_V007_;13_NAT_EVENTO;16_DATA_AVALI_VENC;16_2_PERIO_AV;17_VALAVALIAÇÃO;18_VALOPERAÇÃO
5370;15156125;2.2570.076.01.0581.0000.0;225700760581;VIA LOCAL IV, 209 AP 212 BL. 06 ;SANTANA;9102602,64892;279570,251671;19952,33;19977,1023988977;157,627286041649;126,736321487;APARTAMENTO;61,23;18144,24;4;3;2;3;2;1;1;1;1;260790115000081;1952;415,34;549,75;3 - TRANSAÇÃO;16/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;154520,61;164069,16
5372;15156257;2.2570.076.01.0581.0000.0;225700760581;VIA LOCAL IV, 209 AP 304 BL. 06 ;SANTANA;9102602,64892;279570,251671;19952,33;19977,1023988977;157,627286041649;126,736321487;APARTAMENTO;63,44;18144,24;4;3;2;3;2;1;1;1;1;260790115000081;1952;415,34;549,75;3 - TRANSAÇÃO;16/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;159593,1;162409
6305;10073680;1.3110.085.04.0398.0001.0;131100850398;RUA JOSﾉ NUNES DA CUNHA, 5665 ,CANDEIAS;CANDEIAS;9092566,048818;288689,763193007;360;377,431137245;63,4917513306138;5,94456963834;APARTAMENTO;472,82;472,82;2;4;4;30;2;1;2;2;2;260790105000207;823;3543,15;3618,81;2 - ESTIMATIVA ITBI;21/05/2020;2 - DE 01/03/2020 ATE 31/07/2020;676700;271000
6174;10073922;1.3110.087.02.0127.0003.8;131100870127;RUA DONA BALBINA MENELAU, 5392 00 0000AD62 ,CANDEIAS;CANDEIAS;9092703,11319085;288789,533496292;298;264,384911385;19,2108071883947;13,7623010211;APARTAMENTO;168,04;373,15;2;4;3;30;2;1;2;2;2;260790105000206;852;7239,18;7553,93;2 - ESTIMATIVA ITBI;05/05/2020;2 - DE 01/03/2020 ATE 31/07/2020;561900;545171,08
6826;14557835;1.3110.113.02.0241.0003.1;131101130241;RUA CORONEL DﾁRIO FERRAZ DE Sﾁ, 3606 AP 003 ,CANDEIAS;CANDEIAS;9092616,4776979;288090,595140047;465;472,955835325;32,2954350993025;14,644665225;APARTAMENTO;54,86;657,15;4;4;2;24;2;1;2;1;1;260790105000267;1051;1351,6;1716,48;2 - ESTIMATIVA ITBI;19/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;74200;30000
6322;14537290;1.3110.121.03.0267.0001.0;131101210267;AVENIDA ABDO CABUS, 1014 ,CANDEIAS;CANDEIAS;9092766,69646176;287603,748810966;360;371,107944933;30,8384742350703;12,0339269091;APARTAMENTO;163,52;191,28;1;3;2;23;1;2;2;2;2;260790105000268;1377;1052,75;1244,44;2 - ESTIMATIVA ITBI;20/08/2020;3 - A PARTIR DE 01/08/2020;468000;450000
7780;14947099;1.3110.123.03.0205.0004.7;131101230205;AVENIDA ABDO CABUS, 1240 CS 004 ,CANDEIAS;CANDEIAS;9092778,1269154;287503,226287931;900;928,896606431;12,1261265418069;76,6029121689;APARTAMENTO;59,35;714,8;2;3;2;8;1;2;2;2;1;260790105000268;1377;1052,75;1244,44;2 - ESTIMATIVA ITBI;20/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;120000;120000
8828;14643014;1.3110.153.02.0182.0004.8;131101530182;AVENIDA ULISSES MONTARROYOS, 2418 AP 201 ,CANDEIAS;CANDEIAS;9092518,78632606;288228,910985737;1980;2013,79492474;67,0126239939358;30,0509785279;APARTAMENTO;89,48;3492,66;4;4;2;22;2;2;2;2;2;260790105000263;1473;2276,87;2391,97;2 - ESTIMATIVA ITBI;03/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;144700;65000
8829;14643375;1.3110.153.02.0182.0028.5;131101530182;AVENIDA ULISSES MONTARROYOS, 2418 AP 404 ,CANDEIAS;CANDEIAS;9092518,78632606;288228,910985737;1980;2013,79492474;67,0126239939358;30,0509785279;APARTAMENTO;84,55;3492,66;4;4;2;22;2;2;2;2;2;260790105000263;1473;2276,87;2391,97;2 - ESTIMATIVA ITBI;03/08/2020;3 - A PARTIR DE 01/08/2020;135000;120000
6421;10124594;1.3110.159.03.0198.0006.1;131101590198;RUA MAJOR MﾉDICO VICENTE FONSECA DE MATOS, 222 AP 302 ,CANDEIAS;CANDEIAS;9092422,96393982;288508,471512864;397,5;430,304738505;28,1662255487652;15,277330566;APARTAMENTO;135,7;812,7;4;3;3;41;2;1;2;1;1;260790105000349;1534;2266,93;2783,06;2 - ESTIMATIVA ITBI;31/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;184100;165000
5369;15264270;2.2570.080.02.0585.0000.0;225700800585;VIA LOCAL VI, 250 AP 105 BL. 02 ;SANTANA;9102631,61686;279986,66068;19963,87;18264,9793371942;33,0185461623791;105;APARTAMENTO;71,18;24825,88;4;3;2;2;2;1;1;1;1;260790115000081;1952;415,34;549,75;3 - TRANSAÇÃO;09/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;165670,52;165899,85
8705;14712989;1.3110.225.01.0121.0016.8;131102250121;RUA ALFREDO REGIS LIMA  MOTA, 805 AP 301 BL. A ,CANDEIAS;CANDEIAS;9092424,26932567;287959,917359589;1800;1835,528434;62,6209983524693;29,3117082495;APARTAMENTO;83,49;3733,83;4;3;2;18;2;1;2;1;1;260790105000267;1051;1351,6;1716,48;2 - ESTIMATIVA ITBI;05/08/2020;3 - A PARTIR DE 01/08/2020;140000;100000
8706;14712946;1.3110.225.01.0121.0012.5;131102250121;RUA ALFREDO REGIS LIMA  MOTA, 805 AP 202 BL. A ,CANDEIAS;CANDEIAS;9092424,26932567;287959,917359589;1800;1835,528434;62,6209983524693;29,3117082495;APARTAMENTO;85,71;3733,83;4;3;2;18;2;1;2;1;1;260790105000267;1051;1351,6;1716,48;2 - ESTIMATIVA ITBI;11/08/2020;3 - A PARTIR DE 01/08/2020;140000;100000
6516;10126252;1.3110.235.01.0054.0005.0;131102350054;RUA ALFREDO REGIS LIMA  MOTA, 383 AP 202 ,CANDEIAS;CANDEIAS;9092324,33129013;288328,671320691;405;399,217170557;28,0885358024798;14,2128152697;APARTAMENTO;59,92;681;4;4;2;30;2;1;2;1;1;260790105000246;483;2281,08;2451,78;2 - ESTIMATIVA ITBI;24/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;90600;60000
6517;10126490;1.3110.235.03.0219.0005.0;131102350219;RUA QUIMICO ANTﾔNIO VICTOR, 300 AP 202 ,CANDEIAS;CANDEIAS;9092262,91535644;288313,655742374;405;414,838144701;27,417756898131;15,1302729192;APARTAMENTO;94,44;849,96;3;4;3;30;2;1;2;1;1;260790105000246;483;2281,08;2451,78;2 - ESTIMATIVA ITBI;02/09/2020;3 - A PARTIR DE 01/08/2020;122700;122000
6515;10127186;1.3115.009.03.0234.0011.7;131150090234;RUA CORONEL KLEBER DE ANDRADE, 212 AP 302 ,CANDEIAS;CANDEIAS;9092124,23641602;288434,323119963;405;403,545096836;26,4088168655331;15,2806957953;APARTAMENTO;64,94;797,68;4;4;2;30;2;1;2;1;1;260790105000247;934;1958,36;2150,99;2 - ESTIMATIVA ITBI;09/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;111900;68600
6312;14320770;1.3115.025.02.0138.0007.1;131150250138;RUA NATALﾍCIO URQUISA, 5994 AP 103 ,CANDEIAS;CANDEIAS;9092311,58533343;287869,835042952;360;346,899241677;29,2149411336214;11,8740352784;APARTAMENTO;53,25;426;2;4;3;38;2;1;2;1;1;260790105000260;1413;2046,48;2311,02;2 - ESTIMATIVA ITBI;01/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;58400;50000
7772;15062759;1.3115.033.02.0121.0015.0;131150330121;RUA COIMBRA, 208 AP 203 ,CANDEIAS;CANDEIAS;9092430,59764528;287574,518899965;900;957,474192698;15,3961413022777;62,189231308;APARTAMENTO;73,15;1648,08;4;3;2;5;1;1;2;1;1;260790105000260;1413;2046,48;2311,02;2 - ESTIMATIVA ITBI;27/05/2020;2 - DE 01/03/2020 ATE 31/07/2020;126700;127394,73
7773;15062813;1.3115.033.02.0121.0021.4;131150330121;RUA COIMBRA, 208 AP 303 ,CANDEIAS;CANDEIAS;9092430,59764528;287574,518899965;900;957,474192698;15,3961413022777;62,189231308;APARTAMENTO;73,15;1648,08;4;3;2;5;1;1;2;1;1;260790105000260;1413;2046,48;2311,02;2 - ESTIMATIVA ITBI;27/05/2020;2 - DE 01/03/2020 ATE 31/07/2020;126700;127394,73
7774;15062724;1.3115.033.02.0121.0022.2;131150330121;RUA COIMBRA, 208 AP 304 ,CANDEIAS;CANDEIAS;9092430,59764528;287574,518899965;900;957,474192698;15,3961413022777;62,189231308;APARTAMENTO;73,15;1648,08;4;3;2;5;1;1;2;1;1;260790105000260;1413;2046,48;2311,02;2 - ESTIMATIVA ITBI;27/05/2020;2 - DE 01/03/2020 ATE 31/07/2020;126700;127394,73
7718;15260321;1.3115.039.03.0254.0008.0;131150390254;RUA CORONEL KLEBER DE ANDRADE, 1450 AP 104 ,CANDEIAS;CANDEIAS;9092432,58430052;287311,158808639;880,1;943,121478456;35,971020807378;26,2189244922;APARTAMENTO;91,24;1391,1;4;4;2;2;2;1;2;1;1;260790105000260;1413;2046,48;2311,02;2 - ESTIMATIVA ITBI;12/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;189031,03;180000
7719;15260267;1.3115.039.03.0254.0003.0;131150390254;RUA CORONEL KLEBER DE ANDRADE, 1450 AP 003 ,CANDEIAS;CANDEIAS;9092432,58430052;287311,158808639;880,1;943,121478456;35,971020807378;26,2189244922;APARTAMENTO;82,44;1391,1;4;4;2;2;2;1;2;1;1;260790105000260;1413;2046,48;2311,02;2 - ESTIMATIVA ITBI;13/04/2020;2 - DE 01/03/2020 ATE 31/07/2020;180000;180000
7720;15260399;1.3115.039.03.0254.0014.5;131150390254;RUA CORONEL KLEBER DE ANDRADE, 1450 AP 302 ,CANDEIAS;CANDEIAS;9092432,58430052;287311,158808639;880,1;943,121478456;35,971020807378;26,2189244922;APARTAMENTO;82,44;1391,1;4;4;2;2;2;1;2;1;1;260790105000260;1413;2046,48;2311,02;2 - ESTIMATIVA ITBI;08/05/2020;2 - DE 01/03/2020 ATE 31/07/2020;180000;180000
7721;15260240;1.3115.039.03.0254.0001.3;131150390254;RUA CORONEL KLEBER DE ANDRADE, 1450 AP 001 ,CANDEIAS;CANDEIAS;9092432,58430052;287311,158808639;880,1;943,121478456;35,971020807378;26,2189244922;APARTAMENTO;82,59;1391,1;4;4;2;2;2;1;2;1;1;260790105000260;1413;2046,48;2311,02;2 - ESTIMATIVA ITBI;18/08/2020;3 - A PARTIR DE 01/08/2020;180000;180000
6748;15302334;1.3115.071.04.0266.0003.1;131150710266;RUA MINAS GERAIS, 125 CS 03 ,CANDEIAS;CANDEIAS;9092354,51758743;287205,665372811;450;485,47005953;3,73817764485331;129,868108381203;APARTAMENTO;49,47;199,07;1;4;2;1;1;1;2;1;1;260790105000357;1119;619,33;794,26;2 - ESTIMATIVA ITBI;13/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;137800;140300
6587;14321467;1.3115.081.02.0192.0001.4;131150810192;RUA COQUEIRAL, 330 ,CANDEIAS;CANDEIAS;9092284,72246402;287615,566307696;420;413,564535695;30,0775036177573;13,7499621295312;APARTAMENTO;180,27;180,27;1;5;2;1;2;1;2;1;1;260790105000357;1119;619,33;794,26;2 - ESTIMATIVA ITBI;24/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;337600;330000
6754;14654997;1.3115.083.02.0120.0005.5;131150830120;RUA ﾁLVARO DA COSTA PEREIRA, 326 AP 301 ,CANDEIAS;CANDEIAS;9092277,75004067;287714,210059141;450;453,954297236;30,5436106539601;14,8624961986;APARTAMENTO;76,13;609,04;4;4;2;21;2;1;2;1;1;260790105000260;1413;2046,48;2311,02;2 - ESTIMATIVA ITBI;19/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;118200;115000
6047;14325616;1.3115.089.04.0026.0001.1;131150890026;RUA NATALﾍCIO URQUISA, 6107 CS 000A ,CANDEIAS;CANDEIAS;9092238,40828784;287890,075236729;169,3;162,594421863;16,997561679404;9,5657497781;APARTAMENTO;183,09;248,09;2;4;2;29;2;1;2;1;1;260790105000271;723;2680,5;2788,68;2 - ESTIMATIVA ITBI;25/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;190800;90000
6761;14509857;1.3115.091.03.0219.0004.8;131150910219;RUA JORNALISTA HERCﾍLIO CELSO, 570 AP 004 ,CANDEIAS;CANDEIAS;9092152,94111106;287960,535456666;450;478,817943104;30,8921730184244;15,4996523818;APARTAMENTO;44,72;724,08;4;4;2;25;2;1;2;1;1;260790105000271;723;2680,5;2788,68;2 - ESTIMATIVA ITBI;20/08/2020;3 - A PARTIR DE 01/08/2020;70500;70000
6755;10128603;1.3115.097.02.0129.0003.0;131150970129;RUA BACHAREL JOSﾉ MﾁRIO DE OLIVEIRA, 5926 AP 201 ,CANDEIAS;CANDEIAS;9092117,02576178;288223,034793646;450;470,315699638;31,5901483177379;14,888049746;APARTAMENTO;145,14;858,4;3;4;3;40;1;1;2;1;1;260790105000264;1175;2654,86;2722,36;2 - ESTIMATIVA ITBI;17/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;183100;131966,24
6757;10129235;1.3115.101.04.0274.0009.1;131151010274;RUA PADRE NESTOR DE ALENCAR, 2687 AP 104 ,CANDEIAS;CANDEIAS;9092070,33031626;288336,017055932;450;449,78277728;30,5873524488722;14,7048613649;APARTAMENTO;41,56;816,77;4;4;3;30;2;1;2;1;1;260790105000247;934;1958,36;2150,99;2 - ESTIMATIVA ITBI;24/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;70200;70000
6762;10129278;1.3115.101.04.0274.0013.0;131151010274;RUA PADRE NESTOR DE ALENCAR, 2687 AP 203 ,CANDEIAS;CANDEIAS;9092070,33031626;288336,017055932;450;449,78277728;30,5873524488722;14,7048613649;APARTAMENTO;42,1;816,77;4;4;3;30;2;1;2;1;1;260790105000247;934;1958,36;2150,99;2 - ESTIMATIVA ITBI;21/08/2020;3 - A PARTIR DE 01/08/2020;86900;82000
6763;10129200;1.3115.101.04.0274.0006.7;131151010274;RUA PADRE NESTOR DE ALENCAR, 2687 AP 101 ,CANDEIAS;CANDEIAS;9092070,33031626;288336,017055932;450;449,78277728;30,5873524488722;14,7048613649;APARTAMENTO;40,22;816,77;4;4;3;30;2;1;2;1;1;260790105000247;934;1958,36;2150,99;2 - ESTIMATIVA ITBI;28/08/2020;3 - A PARTIR DE 01/08/2020;55800;55000
6747;10129413;1.3115.101.04.0289.0007.1;131151010289;RUA PADRE NESTOR DE ALENCAR, 2679 AP 301 ,CANDEIAS;CANDEIAS;9092085,13249875;288339,331017665;450;455,699306076;29,344567236803;15,5292563151;APARTAMENTO;85,03;933,06;3;3;2;30;2;1;2;1;1;260790105000247;934;1958,36;2150,99;2 - ESTIMATIVA ITBI;11/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;123500;50000
6367;10078290;1.3115.111.04.0300.0005.3;131151110300;AVENIDA BERNARDO VIEIRA DE MELO, 6129 AP 301 ,CANDEIAS;CANDEIAS;9091924,42340516;288613,235816787;375,15;375,74967757;29,9365789439266;12,5515236151;APARTAMENTO;89,27;535,62;3;4;2;37;2;2;2;2;2;260790105000206;852;7239,18;7553,93;2 - ESTIMATIVA ITBI;25/05/2020;2 - DE 01/03/2020 ATE 31/07/2020;215000;220000
7779;14324237;1.3115.129.01.0075.0012.8;131151290075;RUA JORNALISTA HERCﾍLIO CELSO, 567 AP 304 ,CANDEIAS;CANDEIAS;9092108,35470028;287958,760945557;900;919,961093848;31,089151146302;29,5910650477;APARTAMENTO;153,4;1840,8;3;4;2;29;2;1;2;1;1;260790105000271;723;2680,5;2788,68;2 - ESTIMATIVA ITBI;26/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;169600;123000
6597;14303841;1.3115.131.02.0148.0001.0;131151310148;RUA CAMPO GRANDE, 1301 ,CANDEIAS;CANDEIAS;9092090,88386399;287892,024269465;427,88;432,179106342;30,1338114580328;14,3419994163;APARTAMENTO;188,49;188,49;1;4;2;29;2;1;2;2;2;260790105000271;723;2680,5;2788,68;2 - ESTIMATIVA ITBI;18/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;436500;400000
7778;14048264;1.3115.133.02.0208.0001.1;131151330208;RUA NATALﾍCIO URQUISA, 3001 AP 101A ,CANDEIAS;CANDEIAS;9092087,78346758;287813,614947906;900;881,009302359;30,5033621905074;28,8823670275;APARTAMENTO;126,89;1756;3;4;2;30;2;1;2;1;1;260790105000260;1413;2046,48;2311,02;2 - ESTIMATIVA ITBI;15/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;220000;220000
9201;14445174;1.3115.135.03.0282.0047.2;131151350282;RUA PROFESSOR FRANCISCO PESSOA DE MELO, 6302 AP 303 BL. C ,CANDEIAS;CANDEIAS;9092120,07667058;287729,53434289;2640;2650,52961349;61,8556924796081;42,8502132502;APARTAMENTO;92,36;4433,28;4;3;2;27;2;1;2;1;1;260790105000260;1413;2046,48;2311,02;2 - ESTIMATIVA ITBI;11/05/2020;2 - DE 01/03/2020 ATE 31/07/2020;144000;85000
6750;14979993;1.3115.213.02.0120.0008.0;131152130120;RUA HERMANO DE BARROS E SILVA, 419 AP 402 ,CANDEIAS;CANDEIAS;9091983,38644;288026,725649622;450;560,706327439;29,2610614805321;19,1622005173;APARTAMENTO;70,2;561,6;4;4;2;7;2;1;2;1;1;260790105000265;711;3089,93;3264,83;2 - ESTIMATIVA ITBI;15/04/2020;2 - DE 01/03/2020 ATE 31/07/2020;138000;123000
6402;10079564;1.3115.227.04.0229.0004.9;131152270229;AVENIDA PRESIDENTE KENNEDY, 6059 AP 104 ,CANDEIAS;CANDEIAS;9091802,91415661;288504,958670275;392,68;391,072113072;26,1630489572371;14,9474976602;APARTAMENTO;73;807;4;4;2;30;2;2;2;1;1;260790105000208;1318;3130,74;3585,75;2 - ESTIMATIVA ITBI;15/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;152400;70000
6315;14714868;1.3115.239.02.0160.0007.6;131152390160;RUA MARIA DIGNA GAMEIRO, 2526 AP 302 ,CANDEIAS;CANDEIAS;9091757,44429333;288278,462035763;360;364,682706852;31,1096262088653;11,7225036522;APARTAMENTO;81,01;567,07;4;3;2;18;2;1;2;1;1;260790105000248;1131;3231,71;3322,49;2 - ESTIMATIVA ITBI;15/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;170000;170000
2088;14919249;1.3115.241.02.0114.0000.0;131152410114;RUA PADRE NESTOR DE ALENCAR, 6548 AP 103 ;CANDEIAS;9091822,82087;288221,622037;360;378,365475644857;31,4692800458819;12,0233279914;APARTAMENTO;39,35;315,6;2;4;2;9;2;1;2;1;1;260790105000248;1131;3231,71;3322,49;2 - ESTIMATIVA ITBI;02/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;91000;65170,51
6303;14919214;1.3115.241.02.0114.0004.6;131152410114;RUA PADRE NESTOR DE ALENCAR, 6548 AP 004 ,CANDEIAS;CANDEIAS;9091822,82087267;288221,622037021;360;378,365475645;31,4692800458938;12,0233279914;APARTAMENTO;39,55;315,6;2;4;2;9;2;1;2;1;1;260790105000248;1131;3231,71;3322,49;2 - ESTIMATIVA ITBI;07/05/2020;2 - DE 01/03/2020 ATE 31/07/2020;103800;105000
6401;14306778;1.3115.249.02.0217.0001.9;131152490217;RUA CORONEL DﾁRIO FERRAZ DE Sﾁ, 4880 ,CANDEIAS;CANDEIAS;9091813,23006532;287883,80042521;391,35;385,741542011;29,0160795927972;13,294061342;APARTAMENTO;180,51;180,51;1;6;2;29;2;1;2;1;1;260790105000265;711;3089,93;3264,83;2 - ESTIMATIVA ITBI;28/08/2020;3 - A PARTIR DE 01/08/2020;363600;360000
6751;15267873;1.3115.259.02.0253.0005.3;131152590253;RUA COQUEIRAL, 367 AP 102 ,CANDEIAS;CANDEIAS;9091899,63222043;287527,262492347;450;447,670673864;30,0181654031901;14,9133255764;APARTAMENTO;60,08;369,75;2;4;2;2;2;1;2;1;1;260790105000357;1119;619,33;794,26;2 - ESTIMATIVA ITBI;13/05/2020;2 - DE 01/03/2020 ATE 31/07/2020;141570;130000
6752;15267857;1.3115.259.02.0253.0003.7;131152590253;RUA COQUEIRAL, 367 AP 003 ,CANDEIAS;CANDEIAS;9091899,63222043;287527,262492347;450;447,670673864;30,0181654031901;14,9133255764;APARTAMENTO;61,78;369,75;2;4;2;2;2;1;2;1;1;260790105000357;1119;619,33;794,26;2 - ESTIMATIVA ITBI;19/05/2020;2 - DE 01/03/2020 ATE 31/07/2020;141570;130000
6385;14901323;1.3115.335.01.0060.0004.0;131153350060;RUA ALCIDES ZOLOCCOWICK, 657 CS D ,CANDEIAS;CANDEIAS;9091792,79835472;287776,098794817;385,5;404,469106571;31,0081279399535;13,0439705149;APARTAMENTO;45,79;183,16;1;4;2;10;2;1;2;1;1;260790105000265;711;3089,93;3264,83;2 - ESTIMATIVA ITBI;06/08/2020;3 - A PARTIR DE 01/08/2020;137589,33;137000
7568;14650681;1.3115.337.02.0148.0011.5;131153370148;RUA CORONEL DﾁRIO FERRAZ DE Sﾁ, 2834 AP 203 ,CANDEIAS;CANDEIAS;9091735,52903104;287858,905869943;810;834,46301126;30,7835406369161;27,1074409894;APARTAMENTO;75,69;1211,07;4;4;2;21;2;1;2;1;1;260790105000265;711;3089,93;3264,83;2 - ESTIMATIVA ITBI;10/08/2020;3 - A PARTIR DE 01/08/2020;99000;70000
7569;14650720;1.3115.337.02.0148.0015.8;131153370148;RUA CORONEL DﾁRIO FERRAZ DE Sﾁ, 2834 AP 303 ,CANDEIAS;CANDEIAS;9091735,52903104;287858,905869943;810;834,46301126;30,7835406369161;27,1074409894;APARTAMENTO;75,69;1211,07;4;4;2;21;2;1;2;1;1;260790105000265;711;3089,93;3264,83;2 - ESTIMATIVA ITBI;14/08/2020;3 - A PARTIR DE 01/08/2020;118000;70000
2100;10135634;1.3115.339.04.0306.0000.0;131153390306;RUA CORONEL DÁRIO FERRAZ DE SÁ, 5969 AP 101 ;CANDEIAS;9091678,25966;287886,234534;420;427,401998776735;9,61082657520807;44,4708886829;APARTAMENTO;61;732;3;4;3;30;1;1;2;1;1;260790105000249;478;1504,92;1637,71;3 - TRANSAÇÃO;06/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;132000;130000
6586;10135740;1.3115.339.04.0306.0012.4;131153390306;RUA CORONEL DﾁRIO FERRAZ DE Sﾁ, 5969 AP 304 ,CANDEIAS;CANDEIAS;9091678,2596611;287886,234533531;420;427,401998777;9,61082657521403;44,4708886829;APARTAMENTO;61;730;3;4;3;30;1;1;2;1;1;260790105000249;478;1504,92;1637,71;2 - ESTIMATIVA ITBI;29/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;132000;60070,22
6319;10136096;1.3115.341.04.0360.0005.0;131153410360;RUA JOSﾉ ANTﾔNIO DAS NEVES, 7131 AP 301 ,CANDEIAS;CANDEIAS;9091708,41690832;287975,2828437;360;327,247855621;30,8266734932521;10,6157369102;APARTAMENTO;99,63;741,28;4;4;2;34;1;1;2;1;1;260790105000249;478;1504,92;1637,71;2 - ESTIMATIVA ITBI;07/08/2020;3 - A PARTIR DE 01/08/2020;178400;150000
6310;15077004;1.3115.345.04.0340.0004.0;131153450340;RUA BACHAREL JOSﾉ MﾁRIO DE OLIVEIRA, 6577 CS 04 ,CANDEIAS;CANDEIAS;9091640,53933075;288126,501686378;360;358,855602013;29,0460125353495;12,3547286078;APARTAMENTO;70,74;282,96;2;3;2;5;2;1;2;1;1;260790105000248;1131;3231,71;3322,49;2 - ESTIMATIVA ITBI;11/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;151700;140000
7425;10136991;1.3115.347.04.0359.0005.6;131153470359;RUA PADRE NESTOR DE ALENCAR, 7425 AP 005 ,CANDEIAS;CANDEIAS;9091637,6154304;288202,458280665;739,62;796,636546289;24,8401495098722;32,0705213941;APARTAMENTO;44;1541;4;3;3;30;1;1;2;1;1;260790105000248;1131;3231,71;3322,49;2 - ESTIMATIVA ITBI;19/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;81900;30000
7029;14666480;1.3115.349.02.0125.0005.8;131153490125;AVENIDA PRESIDENTE CASTELO BRANCO, 2842 LJ 05 ,CANDEIAS;CANDEIAS;9091622,62867001;288310,102181959;534,3;523,183375411;31,2709965519636;16,7306268779;APARTAMENTO;43,22;691,49;2;4;2;20;2;2;2;2;2;260790105000248;1131;3231,71;3322,49;2 - ESTIMATIVA ITBI;20/08/2020;3 - A PARTIR DE 01/08/2020;108400;19500
6912;15061531;1.3115.351.02.0210.0002.4;131153510210;AVENIDA PRESIDENTE KENNEDY, 7508 A ,CANDEIAS;CANDEIAS;9091524,10018198;288364,893706658;481,69;508,747675848;32,9482244500093;15,4408222094;APARTAMENTO;96;340,5;2;4;2;5;2;2;2;1;1;260790105000326;765;3253,71;3358,24;2 - ESTIMATIVA ITBI;10/03/2020;2 - DE 01/03/2020 ATE 31/07/2020;510600;470000
6791;10081631;1.3115.351.04.0323.0006.3;131153510323;AVENIDA PRESIDENTE CASTELO BRANCO, 6565 AP 302 ,CANDEIAS;CANDEIAS;9091594,55398097;288357,550183089;458,23;452,76223102;30,3051538693883;14,9401066555;APARTAMENTO;148;888;3;4;3;30;2;2;2;2;2;260790105000326;765;3253,71;3358,24;2 - ESTIMATIVA ITBI;31/08/2020;3 - A PARTIR DE 01/08/2020;276912;200000
7477;14452316;1.3115.365.01.0054.0012.1;131153650054;RUA PROFESSOR MﾁRIO RAMOS, 245 AP 204 ,CANDEIAS;CANDEIAS;9091538,24441428;288169,283938347;750;781,841794399;32,4694556904463;24,0793009237;APARTAMENTO;80,85;1293,6;4;4;3;27;2;1;2;1;1;260790105000210;564;1602,36;1920,78;2 - ESTIMATIVA ITBI;30/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;127000;67500
6314;10137963;1.3115.365.04.0349.0009.3;131153650349;RUA PADRE NESTOR DE ALENCAR, 7553 AP 203 ,CANDEIAS;CANDEIAS;9091497,60198096;288154,509134935;360;366,166142849;29,6870861587405;12,3341893809;APARTAMENTO;51;609,34;4;3;2;30;1;1;2;1;1;260790105000210;564;1602,36;1920,78;2 - ESTIMATIVA ITBI;03/07/2020;2 - DE 01/03/2020 ATE 31/07/2020;63200;60000
6395;10138153;1.3115.367.02.0118.0004.8;131153670118;RUA PADRE NESTOR DE ALENCAR, 7574 00 APTO0202 ,CANDEIAS;CANDEIAS;9091538,36572779;288121,274429145;390;401,23316938;31,3645887222402;12,7925531858;APARTAMENTO;133,24;775,2;4;3;3;30;2;1;2;1;1;260790105000210;564;1602,36;1920,78;2 - ESTIMATIVA ITBI;05/06/2020;2 - DE 01/03/2020 ATE 31/07/2020;134200;100000
